comment_id,is_useful,project,revision_id,parent_revision,branch,file_name,directory,change_type,line_number,message,RPT,review_date,change_id,request_id,reviewer_id,reviewer_name,author_id,category,comment_group,RCE,PRC,MR,RI,PN,CCR,FUR,DUR,IBF,INF,base_total_loc,reviewer_own_loc,total_commit,reviewer_made_commit,WRC,CL,comment_loc,CCY,RCSH,CV,RCS,file_total_review,prior_directory_review_count,PFRC,directory_review_experience,avg_rating,manual_rating,final_patch_number,final_revision,file_review_ratio,directory_review_ratio,file_ownership,recent_review,sample_rating,definition_rating,PDL,review_length,PDR
3f79a3b5_04fd1b06,1,openstack%2Fnova,085fe6de688923540e13440f9189310e4cc15194,288c537fcd3dd605dc3ad393ba1234199a782e05,master,nova/virt/libvirt/driver.py,nova/virt/libvirt,M,1074,"I've been thinking about some related cleanup issues recently, and I think we can simplify the cleanup discussion by explicitly pointing out that there are (currently) 2 types of cleanup:

* Migration: The workload is still present, but elsewhere. This covers cleanup after live migrate, cold migrate, and evacuate. We must not cleanup shared resources, only resources local to this hypervisor.

* Deletion: The workload is going away. Cleanup everything.

We have a bug that we're not cleaning up the instance directory for a migration cleanup if the backend is rbd.

Firstly we don't have a good way without a more invasive change of asserting that the operator doesn't have both rbd and nfs instance storage, hence the requirement for the workaround. The workaround is an assertion by the operator that they're not doing this, and this is safe.

is_shared_block_storage isn't set when called during evacuate cleanup, and destroy_disks is wrong in general because ComputeManager attempts to second guess the hypervisor, so ignoring these 2 values is correct.

The assertion therefore is:

* backend is rbd
* operator asserts that they aren't using shared instance storage
* it's a migration cleanup

Note that we must assert that it's a migration cleanup, because we also call cleanup(destroy_disks=False) from hard reboot, and we don't want to delete the instance directory in that case.

This looks correct to me, and a backportable workaround.

It's obviously a hack, though, and I'd like to see it replaced with a better fix. I think the way forward here is to pass the migration/deletion intent to cleanup and have the virt driver decide what needs to be cleaned up, rather than second guessing in ComputeManager.",60,12/5/18 17:04,I8fd6b9f857a1c4919c3365951e2652d2d477df77,618478,9555,Matthew Booth,10135,Organization of code,REFACTOR,406,409,82,2792,6,45,3,3,1,0,9041,292,2450,40,0.0257288,9048,1366,1405,0.0163265,0.150973,0.0322973,2719,4064,200,273,3.68,2,21,d6c1f6a1032ed2ea99f3d8b70ccf38065163d785,0.0735565,0.0671752,0.0322973,0.00543561,3.74,3.62,259,293,43.66
3f79a3b5_06148341,1,openstack%2Fnova,36c992f72d988ff20e3e286c1065aa76db5aec03,08f3ae960623c94bdd997cacb3e81f04b4bbba69,master,nova/objects/compute_node.py,nova/objects,M,211,"Just a note, but I think the pattern I've seen most for online data migrations within an object is to call save() on the object itself, which will run it back through _from_db_object, like when uuid was added to compute node:

https://review.openstack.org/#/c/277554/10/nova/objects/compute_node.py@234

Having said that I'm not entirely sure how much it matters if we do it that way or this way, but I can ask Dan Smith since he's kind of set the pattern on how we do online data migrations within objects.",69,12/3/18 15:20,Ic137d837c7b1d29f56a45a01b3b104d6d2c698df,613499,6873,Matt Riedemann,20722,Design discussion,DISCUSS,2083,6341,81,22960,12,144,4,4,0,0,475,0,89,1,0.019226,472,119,83,0.011236,0.252119,0,164,2126,49,850,3.865,1,16,4722e7116f9c717020588395042c62b8cb063540,0.298781,0.399812,0,0.0905395,3.66,4.07,71,101,42.78
3f79a3b5_061ba66d,1,openstack%2Fnova,582539ce2d1922dcada7dd8c2ced913f47e4bac8,35923d5e8e63fc1cba1a25fd06dda81ed4b11279,stable/queens,.zuul.yaml,.,M,331,Removing this must have been a merge conflict resolution mistake correct?,69,12/8/18 14:25,I4cfc3b100f8829deb97e491f40a3020b3c8eb026,620888,6873,Matt Riedemann,8556,Support,FUNCTION,2128,6426,223,788317,1,3,1,1,0,0,552,0,17,0,0,549,549,1,0,1,0,7220,1,135,0,3.825,2,2,e1f08660d4c77ecbbff2066234ba152961e94502,0.0186981,0,0,0.000352158,3.96,3.69,87,11,61.36
3f79a3b5_065cb118,0,openstack%2Fnova,364724ba6f7442cbaedcb270498cad549a571449,d1e38f06bb5282dd9bf81d979926a0ebbfd93caa,master,nova/image/glance.py,nova/image,M,142,"thanks for converting to the constant style :)

however if you pulled this out to the module scope you cloud use it to default the version param of _glanceclient_from_endpoint on line 74 and then you could remove all the self.IMAGE_API_VERSION useages on lines 156 and 163.

this is just a nit however.",55,10/31/18 12:33,I3ed3303309fe2a25c0043fd206f36bada4b3b8f9,614351,11604,sean mooney,7,Praise,FALSE,30,135,14,2741,2,152,2,2,1,0,987,0,295,0,0,989,122,167,0,0.123357,0,349,431,1,1,0,0,3,5c21a00e89539bbb271ccfa05e4a2ba1cddae58e,0.00286533,0.00232019,0,0.0000164,0,0,167,56,60.85
3f79a3b5_06859c53,1,openstack%2Fnova,4eb512aa15f9f80322b2889dfdafaab1b08da7c0,aceef76e03374501811e58d6c2f108c4a5ffddf1,master,nova/tests/functional/regressions/test_bug_1550919.py,nova/tests/functional/regressions,M,73,Do we really need the bfv with the ephemeral and swap disk scenarios? The flavors themselves will generate ephemeral/swap bdms right for an image-backed instance. I'm not sure it really matters though.,68,11/29/18 16:56,Ifdcb827c03bc4d2383a4fe986cf977c040977c70,620917,6873,Matt Riedemann,9555,Question,DISCUSS,2128,6427,144,4756,2,246,1,1,1,0,342,0,0,0,0,448,70,24,0,0.15625,0,2,213,2,181,3.985,2,3,5aeab21d57f0e577fce33aef40f5f5f63dc7ba2f,1,0.849765,0,1,3.89,4.08,13,35,84.68
3f79a3b5_070b447f,0,openstack%2Fnova,bbc2fcb8fb20dde1b81597c319392afb5b2c53fe,8c318d0fb20fdfe0ae8e203245e4d4d6668c8a44,master,nova/scheduler/client/report.py,nova/scheduler/client,M,1033,OK on the next periodic we call this.,68,11/30/18 15:26,I65a7ee565ca5b3ec6c33a2fd9e39d461f7d90ed2,615646,6873,Matt Riedemann,14070,Other,FALSE,2108,6362,346,63881,9,29,5,5,0,0,2411,17,210,4,0.00672534,2416,434,203,0.0190476,0.179636,0.00705102,281,299,156,161,0,0,9,bbc2fcb8fb20dde1b81597c319392afb5b2c53fe,0.55516,0.538462,0.00705102,0.309079,0,0,106,8,60.45
3f79a3b5_07171d44,0,openstack%2Fnova,3deac1c38aff763f4bc5d892f2167603040924ac,a1c01f97ae0397e8f4ccff5eb2a8b8f5ef7f7221,master,doc/source/user/cellsv2-layout.rst,doc/source/user,M,299,querying the,69,12/21/18 14:22,I2e6ebb551e782e8aa0ac90169f4d4b8895311b3c,624612,6873,Matt Riedemann,15888,Documentation,FALSE,2159,6466,316,25385,3,89,6,5,0,0,385,0,14,0,0,393,393,1,0,1,0,13,1520,9,180,0,0,7,e2e372b2b159630f82bb9e70a59ac87904ef7e7d,0.692308,0.118421,0,0.494505,0,0,52,2,48.5
3f79a3b5_0757af5b,1,openstack%2Fnova,8cdd57d91088ffc1d6f8ca60b5fa0dc3ec822bd3,ae3064b7a820ea02f7fc8a1aa4a41f35a06534f1,master,nova/virt/libvirt/driver.py,nova/virt/libvirt,M,7392,"I was wondering why we just don't call trigger_postcopy_switch here like L7408 below, but I guess we do it in a roundabout way by calling live_migration_force_complete because that will make us hit this code:

https://review.openstack.org/#/c/619143/12/nova/virt/libvirt/migration.py@579

Am I following this correctly? If so, wouldn't it just be easier to call trigger_postcopy_switch and avoid that in-between logic?",69,12/13/18 22:36,I0d286d12e588b431df3d94cf2e65d636bcdea2f8,619143,6873,Matt Riedemann,20722,Question,DISCUSS,2120,6394,83,158122,12,158,7,5,0,0,9075,231,2454,69,0.0332309,9079,1382,1402,0.0281174,0.152219,0.0254545,2721,4068,886,1152,3.985,1,15,99a075cc941636f6d7cb245c8c8cfd553a410146,0.325616,0.283186,0.0254545,0.106106,3.89,4.08,119,77,45.46
3f79a3b5_07948f34,1,openstack%2Fnova,8cdd57d91088ffc1d6f8ca60b5fa0dc3ec822bd3,ae3064b7a820ea02f7fc8a1aa4a41f35a06534f1,master,nova/conf/libvirt.py,nova/conf,M,442,"Does ""if a
live-migration memory copy iteration does not make percentage increase of at
least 10% over the last iteration"" still apply though? Because before this change, if we reach live_migration_completion_timeout we just abort, right? But now post-copy is triggered if we're (1) not progressing or (2) we've reached live_migration_completion_timeout and the action is 'force_complete', but if I set live_migration_completion_timeout=0 will post-copy still be activated if the live migration iterations are not making progress as live_migration_permit_post_copy was originally intended?

Maybe this should just say, ""Note if you change
to not timeout, i.e. ``live_migration_completion_timeout = 0``, then there will be no automatic switch to post-copy unless ``live_migration_permit_post_copy=True`` and the live migration is not progressing.""",69,12/13/18 22:36,I0d286d12e588b431df3d94cf2e65d636bcdea2f8,619143,6873,Matt Riedemann,20722,Question,DISCUSS,2120,6394,83,158122,12,158,7,5,0,0,1275,4,106,3,0.0223946,1297,25,1,0.0283019,0.0192752,0.00313725,151,1041,66,404,3.985,2,15,99a075cc941636f6d7cb245c8c8cfd553a410146,0.437086,0.388088,0.00313726,0.192663,3.89,4.08,119,142,45.46
3f79a3b5_079dd669,1,openstack%2Fnova,a2d72f673603f1f6487e09c78f36c27ebcb197a4,5d748001c2ffb1197ff991ca69a95865087f1010,master,nova/conf/workarounds.py,nova/conf,M,226,"This reads like if you enable this workaround, you'll hit DestinationDiskExists and blow up. But what you mean is, if you're using [libvirt]/images_type=rbd but instance files (console log, kernel/ramdisk images, etc) are not on shared storage, you will hit DestinationDiskExists failures if the server is ever moved back to the same host with old files.

Correct? I'd probably re-word that to avoid confusion.",69,12/21/18 22:46,I8fd6b9f857a1c4919c3365951e2652d2d477df77,618478,6873,Matt Riedemann,10135,Documentation,DOCUMENT,2115,6386,343,305396,17,87,4,4,1,0,225,0,16,0,0,258,14,1,0,0.0542636,0,27,1038,16,402,3.73,2,21,d6c1f6a1032ed2ea99f3d8b70ccf38065163d785,0.592593,0.387283,0,0.359788,3.63,3.83,274,71,42.04
3f79a3b5_07ad6f82,1,openstack%2Fnova,8cdd57d91088ffc1d6f8ca60b5fa0dc3ec822bd3,ae3064b7a820ea02f7fc8a1aa4a41f35a06534f1,master,nova/tests/unit/virt/libvirt/test_driver.py,nova/tests/unit/virt/libvirt,M,11434,"Rather than change this test, shouldn't it be a new test for the new option? Again, going back to my comment in the post-copy option help, there are two ways to activate post-copy, right?

1. we hit the completion timeout and the action is 'force_complete'

2. or should_switch_to_postcopy returns True because the post_copy option is true and the live migration has stalled (regardless of the completion timeout)",69,12/13/18 22:36,I0d286d12e588b431df3d94cf2e65d636bcdea2f8,619143,6873,Matt Riedemann,20722,Organization of code,REFACTOR,2120,6394,83,158122,12,158,7,5,0,0,22452,646,1257,31,0.0233819,22456,695,1222,0.0246619,0.0309494,0.0287725,1424,1967,651,866,3.68,1,15,99a075cc941636f6d7cb245c8c8cfd553a410146,0.457163,0.440264,0.0287725,0.209172,3.74,3.62,119,75,45.46
3f79a3b5_07e87d11,1,openstack%2Fnova,3deac1c38aff763f4bc5d892f2167603040924ac,a1c01f97ae0397e8f4ccff5eb2a8b8f5ef7f7221,master,nova/conf/api.py,nova/conf,M,205,globally,69,12/21/18 14:22,I2e6ebb551e782e8aa0ac90169f4d4b8895311b3c,624612,6873,Matt Riedemann,15888,Documentation,DOCUMENT,2159,6466,316,25385,3,89,6,5,0,0,376,0,52,3,0.0370102,388,14,1,0.0576923,0.0360825,0,66,1056,26,418,3.73,1,7,e2e372b2b159630f82bb9e70a59ac87904ef7e7d,0.393939,0.395833,0,0.158752,3.63,3.83,52,1,48.5
3f79a3b5_08d62955,1,openstack%2Fnova,ecaceeb08123671ef2819b4fc6be58b4d4fb259f,256e35fe49da9d3dac430c3b92d6ed2e5c500a12,master,releasenotes/notes/live-migration-force-after-timeout-54f2a4b631d295bb.yaml,releasenotes/notes,M,21,"... based on progress information ... is removed.

As timeout based post-copy triggering is possible via the new timeout action.",61,12/11/18 9:05,Ife89a705892ad96de6d5f8e68b6e4b99063a7512,619142,9708,Balazs Gibizer,20722,Documentation,DOCUMENT,285,1065,25,18455,11,192,7,5,0,0,15,0,1,0,0,23,23,1,0,1,0,0,17973,0,150,3.73,2,17,4c3698c0b63ef0a5298cd94a8f23f87605bfc0f5,0,0.00834585,0,0,3.63,3.83,47,19,4.14
3f79a3b5_08fe2938,1,openstack%2Fnova,50a4f4e1d1a4711ddaf0bf30eff0244826f028bd,62245235bc15da6abcdfd3df1c24bd856d69fbb4,master,nova/cmd/manage.py,nova/cmd,M,419,/me mentions something about having a real consumers endpoint :P,92,11/28/18 14:12,Idaed39629095f86d24a54334c699a26c218c6593,617941,7,Jay Pipes,11564,Documentation,DOCUMENT,369,3587,271,12669,25,18257,124,21,0,0,2367,3,351,1,0.00501813,2370,326,322,0.002849,0.137553,0.00126743,428,758,50,95,3.73,1,31,787bb336065155d3923af0d2bfd397ebe857618e,0.116822,0.12533,0.00126743,0.013888,3.63,3.83,314,10,56.66
3f79a3b5_092ebdf8,1,openstack%2Fnova,de00da3170cec23d8b039cda28c22f1776ba3632,5adfb64c6c6a212db93988da11469f77ed3ac87c,master,doc/source/user/index.rst,doc/source/user,M,55,http://logs.openstack.org/56/614056/3/check/openstack-tox-docs/5344896/html/user/#deployment-considerations âœ”,46,11/19/18 23:52,I218a6d11fea934e8991e41b4b36203c6ba3e3dbf,614056,14070,Eric Fried,7634,Other,OTHER,237,1180,125,461030,3,842,14,6,0,0,84,0,7,0,0,84,84,1,0,1,0,449,1452,7,80,0,1,4,7dd7d9a5fa4cbd5d867451e82bd0a7226236f59e,0.0155902,0.0550964,0,0.000277159,0,0,33,17,45.42
3f79a3b5_095cb2ed,1,openstack%2Fnova,67fed7cc2d42e611e278b4a09fb0887ae8314aa4,08f3ae960623c94bdd997cacb3e81f04b4bbba69,master,nova/objects/compute_node.py,nova/objects,M,206,"Hmm, this would also change the updated_at value but it wouldn't be reflected back in 'compute'...we should probably set the updated_at value as a result:

if online_updates:
    db_compute = db.compute_node_update(context, compute.id, online_updates)
    compute.updated_at = db_compute['updated_at']",68,11/30/18 21:48,Ic137d837c7b1d29f56a45a01b3b104d6d2c698df,613499,6873,Matt Riedemann,20722,Solution Approach,REFACTOR,2083,6341,81,4379,9,146,4,4,0,0,475,0,89,1,0.019226,466,114,83,0.011236,0.244635,0,164,2126,49,850,4,2,16,4722e7116f9c717020588395042c62b8cb063540,0.298781,0.399812,0,0.0905395,3.88,4.12,71,50,42.78
3f79a3b5_09ab1d71,1,openstack%2Fnova,de00da3170cec23d8b039cda28c22f1776ba3632,5adfb64c6c6a212db93988da11469f77ed3ac87c,master,doc/source/contributor/index.rst,doc/source/contributor,M,103,"http://logs.openstack.org/56/614056/3/check/openstack-tox-docs/5344896/html/contributor/#nova-major-subsystems âœ”

Could s/index// but this works.",46,11/19/18 23:52,I218a6d11fea934e8991e41b4b36203c6ba3e3dbf,614056,14070,Eric Fried,7634,Other,OTHER,237,1180,125,461030,3,842,14,6,0,0,105,0,6,0,0,105,105,1,0,1,0,439,1247,8,31,0,1,4,7dd7d9a5fa4cbd5d867451e82bd0a7226236f59e,0.0182232,0.0248597,0,0.000372748,0,0,33,24,45.42
3f79a3b5_09e0fdca,1,openstack%2Fnova,de00da3170cec23d8b039cda28c22f1776ba3632,5adfb64c6c6a212db93988da11469f77ed3ac87c,master,doc/source/index.rst,doc/source,M,84,http://logs.openstack.org/56/614056/3/check/openstack-tox-docs/5344896/html/#writing-to-the-api âœ”,46,11/19/18 23:52,I218a6d11fea934e8991e41b4b36203c6ba3e3dbf,614056,14070,Eric Fried,7634,Other,OTHER,237,1180,125,461030,3,842,14,6,0,0,272,2,130,2,0.0278332,270,270,1,0.0153846,1,0.00735294,6274,18879,44,122,0,1,4,7dd7d9a5fa4cbd5d867451e82bd0a7226236f59e,0.00701307,0.00646221,0.00735294,0.0000503,0,0,33,18,45.42
3f79a3b5_0b475f54,1,openstack%2Fnova,5cdb825394f3015ef4b1224eb7d9f55633d217e9,801ef1adca667ecdf243464b083282418d5987e4,master,nova/scheduler/client/report.py,nova/scheduler/client,M,1040,"ok nice makes sense, so no more double inventory queries from performance pov.",14,11/22/18 12:29,Iece924e85409bd4d9cd38ce6ced7883ffc905310,615695,26936,Surya Seetharaman,14070,Praise,DISCUSS,65,71,9,1078135,8,265,5,5,0,0,2415,4,211,1,0.00782438,2413,429,202,0.00473934,0.177787,0.00165631,283,301,4,4,3.03,1,20,2f77e7ad90300458f4cdaefabb8e62aadec6c5fd,0.0141343,0.013289,0.00156006,0.000248843,3.07,2.99,41,13,12.26
3f79a3b5_0b70bfa6,1,openstack%2Fnova,5cdb825394f3015ef4b1224eb7d9f55633d217e9,801ef1adca667ecdf243464b083282418d5987e4,master,nova/scheduler/client/report.py,nova/scheduler/client,M,785,nit: no longer needed.,14,11/22/18 12:29,Iece924e85409bd4d9cd38ce6ced7883ffc905310,615695,26936,Surya Seetharaman,14070,Documentation,DOCUMENT,65,71,9,1078135,8,265,5,5,0,0,2415,4,211,1,0.00782438,2413,429,202,0.00473934,0.177787,0.00165631,283,301,4,4,3.73,2,20,2f77e7ad90300458f4cdaefabb8e62aadec6c5fd,0.0141343,0.013289,0.00156006,0.000248843,3.63,3.83,41,4,12.26
3f79a3b5_0c1cf6c0,1,openstack%2Fnova,31e7f0bb82b93b50b5c50076fcd8c2d133f6eb00,ae3064b7a820ea02f7fc8a1aa4a41f35a06534f1,master,doc/source/admin/live-migration-usage.rst,doc/source/admin,M,225,1. ``abort`` (default): The live migration operation will be cancelled after the completion timeout is reached. This is similar to using API ``DELETE /servers/{server_id}/migrations/{migration_id}``.,69,12/11/18 14:31,I0d286d12e588b431df3d94cf2e65d636bcdea2f8,619143,6873,Matt Riedemann,20722,Documentation,DOCUMENT,2120,6394,83,8838,10,147,7,5,0,0,317,0,4,0,0,323,323,1,0,1,0,7,1299,5,94,3.73,1,15,99a075cc941636f6d7cb245c8c8cfd553a410146,0.714286,0.0723634,0,0.535714,3.63,3.83,119,29,45.46
3f79a3b5_0c72ef18,1,openstack%2Fnova,8e2c0faf1abc3727b8bfeba3180d7464f9476345,6e8a69daf14a15fe0b0633f21f4112f19487e9da,master,nova/tests/functional/api_sample_tests/test_servers.py,nova/tests/functional/api_sample_tests,M,374,It is not necessary. Remove it.,66,12/20/18 23:34,I4a2a584df56ece7beb8b12c0ce9b0e6b30237120,621474,7634,Takashi NATSUME,7543,Organization of code,REFACTOR,383,2657,0,1357539,3,245,8,7,0,0,697,59,50,3,0.0988235,736,38,73,0.06,0.0516304,0.0846485,78,354,18,84,3.68,2,31,2cc7c0e58924b201d5353a6289883b0aec760543,0.230769,0.237288,0.0846485,0.0555015,3.74,3.62,44,6,46.94
3f79a3b5_0cee36fd,1,openstack%2Fnova,47ec5327c97c5916d9bc2b319bef8a7196fda60f,27b7bad88b531e0869f8e9af9ab951b921c37634,master,nova/compute/manager.py,nova/compute,M,766,Why couldn't this just use self.reportclient to begin with?,92,11/28/18 17:25,I14d1a648843c6311a962aaf99a47bb1bebf7f5ea,617042,7,Jay Pipes,14070,Solution Approach,REFACTOR,369,3584,201,783,6,200,18,10,0,0,8251,40,3456,12,0.00172874,8253,1050,925,0.00347222,0.127226,0.0048479,3067,5449,326,680,4,2,17,86e94a11f7966578fd2c3f56eaf9db340535cdf7,0.106293,0.124794,0.000722087,0.0113291,3.88,4.12,35,11,4.14
3f79a3b5_0d257ec0,0,openstack%2Fnova,cbd45d0c2ea8100a76030a003688a9ae6210b6c8,1a38ae6bc3e4a2d0369731ed7f906cc2426b7dce,master,releasenotes/notes/live-migration-force-after-timeout-54f2a4b631d295bb.yaml,releasenotes/notes,M,23,has now been removed.,69,12/14/18 19:37,Ife89a705892ad96de6d5f8e68b6e4b99063a7512,619142,6873,Matt Riedemann,20722,Documentation,FALSE,2120,6393,82,42441,16,215,7,5,0,0,15,0,1,0,0,27,27,1,0,1,0,0,17973,0,1029,0,0,17,4c3698c0b63ef0a5298cd94a8f23f87605bfc0f5,0,0.0572525,0,0,0,0,47,4,4.14
3f79a3b5_0d6d7e2f,1,openstack%2Fnova,1a38ae6bc3e4a2d0369731ed7f906cc2426b7dce,ae3064b7a820ea02f7fc8a1aa4a41f35a06534f1,master,releasenotes/notes/live-migration-force-after-timeout-54f2a4b631d295bb.yaml,releasenotes/notes,A,15,is less,69,12/14/18 19:29,I0d286d12e588b431df3d94cf2e65d636bcdea2f8,619143,6873,Matt Riedemann,20722,Documentation,DOCUMENT,2120,6394,83,44079,14,194,7,5,0,1,29,0,0,0,0,15,15,1,0,1,0,1,17974,1,1030,3.73,1,15,99a075cc941636f6d7cb245c8c8cfd553a410146,1,0.057305,0,1,3.63,3.83,119,2,45.46
3f79a3b5_0e935801,1,openstack%2Fnova,fea28d77a740c7d0472814dab63feb27d30dfc82,f13debf2f0e5377b9d0b0bbd9422c6a79d2cc611,master,nova/db/api.py,nova/db,M,1244,block_device_mapping_get_root_by_instance,16,11/1/18 6:37,I7cdb79003b89ac400b169272f77eafdf210b3d17,614672,25113,Fan Zhang,15888,Naming Convention,REFACTOR,1,5,0,1372,3,64,6,5,0,0,1885,0,877,0,0,1891,65,3,0,0.0343733,0,603,635,0,0,3.43,2,18,9311aceadf385e3c2655cf44aae720b9b7282eac,0,0,0,0,3.75,3.11,79,7,61.67
3f79a3b5_0e9b86c6,1,openstack%2Fnova,7b6e01396c102bf37e0e2c08c99cd7319dbd02dc,fd7ca473daef93548bc11bf2bd8ae74a6bd7e817,master,nova/tests/unit/scheduler/client/test_report.py,nova/tests/unit/scheduler/client,M,2987,"hmm, previous unit tests were incorrectly failing to reset. nice catch here and below on line 2994.",92,11/28/18 22:40,Iece924e85409bd4d9cd38ce6ced7883ffc905310,615695,7,Jay Pipes,14070,Praise,DISCUSS,369,3578,198,93058,9,283,5,5,0,0,4319,998,181,18,0.0472952,4288,292,173,0.0994475,0.068097,0.231072,208,211,122,124,3.03,1,20,2f77e7ad90300458f4cdaefabb8e62aadec6c5fd,0.586538,0.587678,0.13799,0.345188,3.07,2.99,41,17,12.26
3f79a3b5_0eb751d3,1,openstack%2Fnova,c6380461f02b1a95551f26d27fd0af21f4bbb721,c9dca64fa64005e5bea327f06a7a3f4821ab72b1,master,nova/api/openstack/compute/services.py,nova/api/openstack/compute,M,247,"Yet another location where the service and compute node concept is being equated. :( They are not the same. There can be thousands of compute node records (and thus, resource provider records) associated with a single nova-compute service when Ironic is in use. This code is just flat-out buggy for Ironic...",92,12/7/18 13:14,Idf6e548d725db0181629a451f46b6a3a5850d186,623246,7,Jay Pipes,6873,Larger Defect,FUNCTION,369,3601,321,63906,2,78,4,3,1,0,377,0,23,0,0,383,64,60,0,0.167102,0,49,1631,3,162,4.38,2,4,66e44c64297e77395195d77104017fb6fcea58d2,0.0612245,0.0993256,0,0.00489796,4.26,4.5,162,52,49.45
3f79a3b5_0eeb587a,1,openstack%2Fnova,1bea334251fd8f1babc04ddb7b732a267d9adfc1,7fa740491e53195021036af69a0ddfde183daef5,master,nova/virt/libvirt/vif.py,nova/virt/libvirt,M,840,it will not work unless you modify the method to not set the VF netdev mac/vlan as libvirt is in charge of setting and clearing this in the case of macVtap,5,12/13/18 13:04,I4f78f3cc412d7ec59456aea915a1ebfc8b27681f,624842,28714,Adrian Chiris,11604,Solution Approach,REFACTOR,4,2,6,42802,1,20,2,2,0,0,932,0,253,0,0,939,102,154,0,0.108626,0,348,4084,1,1,4,2,10,9e77c3d3bbd47863c0f60e4499396429bb46582c,0.00287356,0.000244857,0,0.0000165,3.88,4.12,60,32,69.41
3f79a3b5_1035f5db,1,openstack%2Fnova,88037a7374ac5d1d99c01bce1b895795651a5ff9,ae3064b7a820ea02f7fc8a1aa4a41f35a06534f1,master,nova/conf/workarounds.py,nova/conf,M,189,"I was wondering if this should be more general and say ""migration"" instead? Because I think the cleanup of the instance directory will occur during other instance moves (live migration, resize).",75,12/11/18 1:50,I8fd6b9f857a1c4919c3365951e2652d2d477df77,618478,4690,melanie witt,10135,Naming Convention,REFACTOR,263,1548,50,42533,7,46,3,3,1,0,197,0,15,0,0,213,14,1,0,0.0657277,0,27,1038,5,69,3.43,1,21,d6c1f6a1032ed2ea99f3d8b70ccf38065163d785,0.185185,0.066474,0,0.0396825,3.75,3.11,271,31,42.24
